"CO001","CO002","CO003","CO004","CO005","CO006","CO007","CO008","CO009","CO010","CO011","CO012","CO013","CO014","CO015","CO016","CO017","CO018","CO019","CO020","CO021","CO022","CO023","CO024","CO025","CO026","CO027","CO028","CO029","CO030","CO031","CO032","CO033","CO034","CO035","CO036","CO037","CO038","CO039","CO040","CO041","CO042","CO043","CO044","CO045","CO046","CO047","CO048","CO049","CO050","CO051","CO052","CO053","ENTHA","TEMPE","Points:0","Points:1","Points:2"
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.8889e-143,-1.1141e-121,1.8812e-136,-1.4303e-97,5.8954e-115,4.8739e-139,1.0746e-135,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,8.0911e-136,3.4796e-138,2.3365e-135,-1.3050e-96,3.8350e-01,2.1600e-162,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00026756,0,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.5666e-136,-1.1141e-121,1.4398e-129,-1.4303e-97,5.8954e-115,3.6427e-132,8.2675e-129,7.1753e-76,-1.5195e-97,-8.2915e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.1901e-129,2.6549e-131,1.7864e-128,-1.3050e-96,3.8350e-01,1.7204e-155,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.001204,0.00013423,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.6692e-138,-1.1141e-121,1.5282e-131,-1.4303e-97,5.8954e-115,3.8954e-134,8.7605e-131,7.1753e-76,-1.5195e-97,-8.7882e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.5711e-131,2.8207e-133,1.8967e-130,-1.3050e-96,3.8350e-01,1.8030e-157,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00093645,0.00053691,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,-1.2253e-144,-1.1141e-121,5.4255e-138,-1.4303e-97,5.8954e-115,1.4220e-140,3.0915e-137,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,2.3340e-137,1.0051e-139,6.7422e-137,-1.3050e-96,3.8350e-01,6.1116e-164,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0,0.0009396,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.6510e-137,-1.1141e-121,1.5147e-130,-1.4303e-97,5.8954e-115,3.8452e-133,8.6913e-130,7.1753e-76,-1.5195e-97,-8.7406e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.5127e-130,2.7943e-132,1.8796e-129,-1.3050e-96,3.8350e-01,1.7997e-156,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0010702,0.00013423,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.5960e-143,-1.1141e-121,1.6122e-136,-1.4303e-97,5.8954e-115,4.1914e-139,9.2022e-136,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.9348e-136,2.9836e-138,2.0028e-135,-1.3050e-96,3.8350e-01,1.8399e-162,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00026756,0.0010738,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.8894e-143,-1.1141e-121,1.8816e-136,-1.4303e-97,5.8954e-115,4.8752e-139,1.0748e-135,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,8.0929e-136,3.4804e-138,2.3370e-135,-1.3050e-96,3.8350e-01,2.1604e-162,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00026756,0.00013423,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.8098e-139,-1.1141e-121,1.6547e-132,-1.4303e-97,5.8954e-115,4.2291e-135,9.4806e-132,7.1753e-76,-1.5195e-97,-8.7930e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,7.1156e-132,3.0553e-134,2.0540e-131,-1.3050e-96,3.8350e-01,1.9437e-158,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00080268,0.00013423,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.9476e-141,-1.1141e-121,1.7764e-134,-1.4303e-97,5.8954e-115,4.5708e-137,1.0162e-133,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,7.6394e-134,3.2828e-136,2.2056e-133,-1.3050e-96,3.8350e-01,2.0630e-160,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00053512,0.00013423,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,3.9683e-145,-1.1141e-121,2.0137e-137,-1.4303e-97,5.8954e-115,5.2437e-140,1.1491e-136,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,8.6619e-137,3.7272e-139,2.5017e-136,-1.3050e-96,3.8350e-01,2.2930e-163,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00013378,0.00053691,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.9084e-141,-1.1141e-121,1.7403e-134,-1.4303e-97,5.8954e-115,4.4797e-137,9.9549e-134,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,7.4842e-134,3.2163e-136,2.1609e-133,-1.3050e-96,3.8350e-01,2.0197e-160,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00053512,0.00040268,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.7080e-143,-1.1141e-121,1.7151e-136,-1.4303e-97,5.8954e-115,4.4519e-139,9.7933e-136,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,7.3772e-136,3.1733e-138,2.1305e-135,-1.3050e-96,3.8350e-01,1.9629e-162,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00026756,0.00080537,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.6477e-137,-1.1141e-121,1.5116e-130,-1.4303e-97,5.8954e-115,3.8379e-133,8.6732e-130,7.1753e-76,-1.5195e-97,-8.7407e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.4994e-130,2.7886e-132,1.8758e-129,-1.3050e-96,3.8350e-01,1.7955e-156,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0010702,0.00026846,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.6680e-141,-1.1141e-121,1.5188e-134,-1.4303e-97,5.8954e-115,3.9215e-137,8.6816e-134,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.5320e-134,2.8081e-136,1.8861e-133,-1.3050e-96,3.8350e-01,1.7531e-160,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00053512,0.0010738,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.7052e-142,-1.1141e-121,1.5649e-135,-1.4303e-97,5.8954e-115,4.0542e-138,8.9385e-135,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.7306e-135,2.8946e-137,1.9436e-134,-1.3050e-96,3.8350e-01,1.7961e-161,2.9940e-111,1.3574e-104,5.8796e-117,2.0524e+161,-2.322e+06,300,0.00040134,0.0010738,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,4.8877e-145,-1.1141e-121,2.0978e-137,-1.4303e-97,5.8954e-115,5.4587e-140,1.1972e-136,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,9.0235e-137,3.8825e-139,2.6061e-136,-1.3050e-96,3.8350e-01,2.3919e-163,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00013378,0.00013423,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,-1.1505e-144,-1.1141e-121,6.1091e-138,-1.4303e-97,5.8954e-115,1.5972e-140,3.4831e-137,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,2.6280e-137,1.1313e-139,7.5908e-137,-1.3050e-96,3.8350e-01,6.9123e-164,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0,0.00013423,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.5472e-136,-1.1141e-121,1.4216e-129,-1.4303e-97,5.8954e-115,3.5982e-132,8.1626e-129,7.1753e-76,-1.5195e-97,-8.2976e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.1122e-129,2.6216e-131,1.7639e-128,-1.3050e-96,3.8350e-01,1.6976e-155,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.001204,0.00040268,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.6274e-137,-1.1141e-121,1.4928e-130,-1.4303e-97,5.8954e-115,3.7910e-133,8.5647e-130,7.1753e-76,-1.5195e-97,-8.7413e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.4184e-130,2.7540e-132,1.8525e-129,-1.3050e-96,3.8350e-01,1.7724e-156,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.0010702,0.00040268,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,4.7156e-145,-1.1141e-121,2.0820e-137,-1.4303e-97,5.8954e-115,5.4184e-140,1.1882e-136,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,8.9557e-137,3.8534e-139,2.5865e-136,-1.3050e-96,3.8350e-01,2.3733e-163,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00013378,0.00026846,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,9.6208e-146,-1.1141e-121,1.7380e-137,-1.4303e-97,5.8954e-115,4.5420e-140,9.9088e-137,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,7.4764e-137,3.2186e-139,2.1595e-136,-1.3050e-96,3.8350e-01,1.9663e-163,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00013378,0.0012081,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.6449e-145,-1.1141e-121,1.8006e-137,-1.4303e-97,5.8954e-115,4.7011e-140,1.0268e-136,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,7.7457e-137,3.3341e-139,2.2372e-136,-1.3050e-96,3.8350e-01,2.0408e-163,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00013378,0.0010738,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,2.8982e-145,-1.1141e-121,1.9157e-137,-1.4303e-97,5.8954e-115,4.9938e-140,1.0929e-136,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,8.2405e-137,3.5464e-139,2.3801e-136,-1.3050e-96,3.8350e-01,2.1773e-163,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00013378,0.00080537,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,2.2931e-145,-1.1141e-121,1.8602e-137,-1.4303e-97,5.8954e-115,4.8525e-140,1.0610e-136,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,8.0017e-137,3.4439e-139,2.3112e-136,-1.3050e-96,3.8350e-01,2.1115e-163,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00013378,0.0009396,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.6542e-143,-1.1141e-121,1.6657e-136,-1.4303e-97,5.8954e-115,4.3267e-139,9.5092e-136,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,7.1646e-136,3.0822e-138,2.0691e-135,-1.3050e-96,3.8350e-01,1.9039e-162,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00026756,0.0009396,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.7615e-142,-1.1141e-121,1.6167e-135,-1.4303e-97,5.8954e-115,4.1849e-138,9.2366e-135,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.9536e-135,2.9902e-137,2.0080e-134,-1.3050e-96,3.8350e-01,1.8585e-161,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00040134,0.0009396,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.7046e-138,-1.1141e-121,1.5609e-131,-1.4303e-97,5.8954e-115,3.9773e-134,8.9487e-131,7.1753e-76,-1.5195e-97,-8.7881e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.7116e-131,2.8809e-133,1.9373e-130,-1.3050e-96,3.8350e-01,1.8427e-157,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00093645,0.00040268,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.8745e-143,-1.1141e-121,1.8679e-136,-1.4303e-97,5.8954e-115,4.8405e-139,1.0670e-135,7.1753e-76,-1.5195e-97,-8.7935e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,8.0342e-136,3.4553e-138,2.3201e-135,-1.3050e-96,3.8350e-01,2.1441e-162,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00026756,0.00026846,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.7323e-138,-1.1141e-121,1.5866e-131,-1.4303e-97,5.8954e-115,4.0414e-134,9.0972e-131,7.1753e-76,-1.5195e-97,-8.7880e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,6.8223e-131,2.9283e-133,1.9692e-130,-1.3050e-96,3.8350e-01,1.8744e-157,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00093645,0.00013423,0
6.5788e-69,5.2102e-67,1.7024e-53,1.1650e-01,1.1114e-49,3.9329e-47,2.4874e-36,8.5970e-49,-4.0085e-70,-3.7652e-96,1.0738e-68,5.9341e-70,1.1331e-36,5.0000e-01,4.9077e-64,1.7489e-64,6.7036e-75,6.5747e-47,3.2187e-87,3.9534e-54,1.6308e-57,1.2004e-135,-1.8984e-97,9.9053e-119,2.6740e-73,2.1345e-74,3.5886e-65,1.8021e-139,-1.1141e-121,1.6476e-132,-1.4303e-97,5.8954e-115,4.2116e-135,9.4397e-132,7.1753e-76,-1.5195e-97,-8.7930e-127,1.5020e-63,7.7354e-117,-1.1186e-101,-1.1604e-106,8.8756e-120,-4.9787e-96,7.0851e-132,3.0423e-134,2.0452e-131,-1.3050e-96,3.8350e-01,1.9349e-158,2.9940e-111,1.3574e-104,5.8796e-117,1.0000e+00,-2.322e+06,300,0.00080268,0.00026846,0
